id,id_str,screen_name,location,description,followers_count,friends_count,listedcount,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
1572082038,1572082038,katrina_tester,"Wellington, New Zealand",Test Practice Manager | Editor @TestingTrapeze | Co-Founder @WeTestNZ | International Speaker | Writer https://t.co/MensMzCGPj,3877,379,212,7220,FALSE,4348,en,FALSE,FALSE,FALSE,0
48169084,48169084,cypresshill,Los Angeles ,@B_Real | @OGSenDog | @ericbobo | @DJ_Muggs | @juliog1580kday,195974,949,1781,1945,TRUE,6786,en,FALSE,FALSE,FALSE,0
52529345,52529345,MichelleDBeadle,Los Angeles,"I like dogs, guacamole, naps & on a good day, humans. Sheep not welcome. I don't block folks so give it your best shot. _Ù÷÷ (Instagram: michelle.beadle)",1382376,2286,9823,17873,TRUE,23113,en,FALSE,FALSE,FALSE,0
19272244,19272244,LilJon,SOMEWHERE DRANKIN!! ,NEW SINGLE TAKE IT OFF OUT NOW ON ITUNES https://t.co/BFOVq6EsSc BOOKING CONTACT sujit1@skamartist.com,1030609,4200,5333,746,TRUE,18369,en,FALSE,FALSE,TRUE,0
1388024948,1388024948,RadarEaD,,Tudo sobre EaD na web em um sí_ lugar.,36,119,0,1,FALSE,76,pt,FALSE,FALSE,FALSE,0
2400631,2400631,yayitsrob,DC,I write about technology & climate change for @TheAtlantic. // Say hi: rob@theatlantic.com,12036,1277,677,41387,TRUE,40779,en,FALSE,FALSE,FALSE,0
212864806,212864806,rajesh_220993,"Fort Hamilton, Brooklyn",THIS IS RAMBO,40,98,0,0,FALSE,18,en,TRUE,FALSE,TRUE,0
182520285,182520285,mamstalden,Brasil,"De um lado a poesia, o verbo, a saudade... Do outro a luta, forí_a e coragem pra chegar no fim!",152,241,2,138,FALSE,9795,en,FALSE,FALSE,FALSE,0
242162129,242162129,sobeksull,FILLIE.,,121,255,1,0,FALSE,83,en,TRUE,FALSE,FALSE,0
8.37E+17,8.37E+17,AutomateEu,,AutoMate is a Horizon 2020 EU funded project focused on novel driver-automation cooperation concepts.,16,81,0,0,FALSE,1,it,FALSE,FALSE,,0
28289806,28289806,picasa2,,,193,268,0,139,FALSE,4714,en,FALSE,FALSE,FALSE,0
276320492,276320492,jerffersongat,,,9,38,0,0,FALSE,12,en,TRUE,TRUE,FALSE,0
18236230,18236230,JeffreeStar,"Calabasas, CA",makeup artist / cosmetics creator / androgyny - SnapChat: jeffreedahmer,887384,343,5325,1032,TRUE,52594,en,FALSE,FALSE,FALSE,0
183387449,"""183387449""",XabiAlonso,"""""","""Cuenta oficial de Xabi Alonso""",10943449,501,23938,186,TRUE,547,"""es""",FALSE,FALSE,FALSE,0
50883510,50883510,Juh_Honda,Brazil,"J-Rox Vocalist, Psychology student      check J-Rox  album Üó_Yume no MukaeÜó† (:  https://t.co/Hv7iR1UII0",206,486,5,2576,FALSE,1696,pt,FALSE,FALSE,FALSE,0
57356426,57356426,begspoker,Chappaqua NY,"Married to Karen with 3 wonderful children Joshua, Caroline and Aaron. 2009 World Series of Poker - Main Event Final Table - 6th place",1645,48,147,1,TRUE,64,en,FALSE,FALSE,FALSE,0
35982046,35982046,russwest44,Oklahoma City,WHY NOT ?,4119379,698,8561,29,TRUE,5551,en,FALSE,FALSE,FALSE,0
433170355,433170355,AlefSanderson,Víçrzea nova,Curtindo a vida da maneira mas exata e simples!! legal simpatico e Unico Cheio de amor pra da!!!,443,770,0,2,FALSE,237,pt,FALSE,FALSE,FALSE,0
2236416063,2236416063,mjesusgz,Europa,Naturaleza | Arte | Mìsica | Ballet | Deporte,53162,9697,1492,13935,FALSE,29466,es,TRUE,FALSE,FALSE,0
216155198,216155198,orebob1,"Lagos, Nigeria","Data Science, Business Intelligence, Market Research and Consumer Behavior enthusiast.",321,420,4,22,FALSE,411,en,FALSE,FALSE,TRUE,0
1501471,1501471,LanceUlanoff,"New York, NY","Chief Correspondent and Editor-at-Large of Mashable, tech expert, social media commentator, amateur cartoonist and robotics fan.",89537,7950,6038,10897,TRUE,55289,en,FALSE,FALSE,TRUE,0
94143715,94143715,KatieS,San Francisco | Paris ,Mom of 3 kids & @tacopuppy. CMO @Color. Alum of @Twitter @WhiteHouse @Google @Yahoo. Board Member @Vivendi. Founding Partner #Angels. ‰_•ü_Ùà¼_Ùàü_ÙÎ,118101,995,2280,31928,TRUE,24564,en,FALSE,FALSE,TRUE,0
82400064,82400064,randyjackson8,California,The OFFICIAL Randy Jackson Twitter,144137,1,3753,1,TRUE,377,en,FALSE,FALSE,FALSE,0
2842980108,2842980108,slexander_coys,Balmain,,15,53,0,396,FALSE,279,en,TRUE,FALSE,FALSE,0
79758113,79758113,tonyparker,France/USA,Twitter officiel de Tony Parker - https://t.co/OS6S7Jed28,2077766,113,5359,74,TRUE,2274,en,FALSE,FALSE,FALSE,0
27974543,27974543,Saliva,,"Check out our new album Love, Lies & Therapy. Visit https://t.co/9JcTXbz5bK for more info. Also new content @ salivachannel on Youtube.",31289,167,660,1002,TRUE,980,en,FALSE,FALSE,FALSE,0
34630995,34630995,WarrenSapp,"ÌÏT: 33.949403,-118.398831",#280 Pro Football Hall Of Fame! #SappFishing,1219685,608,7976,53,TRUE,111113,en,FALSE,FALSE,FALSE,0
2223415243,2223415243,statementartist,The Art World,The artist makes artist statements out of everyone's tweets. Follow me and I might make one from yours. // by @ibogost,912,1167,56,3953,FALSE,23127,en,FALSE,FALSE,FALSE,0
23047158,23047158,AmitabhBachan,"Mumbai, India",A place for fans to connect! Tweeting from Mumbai and the world! #Bollywood #India #Parody,533222,3,3522,0,FALSE,790,en,FALSE,FALSE,FALSE,0
593258580,593258580,marieantuns,Brazil,no the last. no the future. I live now (...),20,126,0,3,FALSE,86,pt,FALSE,FALSE,FALSE,0
16870672,16870672,KSMofficial,"Los Angeles, CA","Official Twitter account for KSM! Follow our personal accounts too! @KateDangerous, @KatieCeciil, @ShaePadilla, @LIOofficial, & @SophiaMelon",9905,15,356,24,FALSE,57,en,FALSE,FALSE,FALSE,0
27989078,27989078,robkardashian,,Instagram: @robkardashian,6965816,235,12716,15,TRUE,697,en,FALSE,FALSE,FALSE,0
96921504,96921504,AMadumoole,Abu Dhabi,In Abu Dhabi.In love with Mother India. Secret affair with God. Humane.Secular.Liberal.Left of Centre. For full Freedom of Expression*. *Terms&conditions apply.,5927,991,100,7978,FALSE,91535,en,FALSE,FALSE,FALSE,0
469973314,"""469973314""","""miel""","""Los Angeles, CA""","""once a baby now a baby""",53272,433,208,35444,TRUE,3840,"""en""",FALSE,FALSE,TRUE,0
15506669,15506669,JeffBezos,,"Amazon, Blue Origin, Washington Post",193168,0,2524,0,TRUE,96,en,TRUE,FALSE,FALSE,0
24050414,24050414,marionraven,Norway,Currently writing new music.. Premiere pÌ´ The Stream 26.August!,22212,226,0,3,TRUE,4457,en,FALSE,FALSE,FALSE,0
133880286,133880286,LeoDiCaprio,"Los Angeles, CA",Actor and Environmentalist,17194019,143,36881,40,TRUE,853,en,FALSE,FALSE,FALSE,0
68838777,68838777,AshleyMGreene,LA/NY,Actress Ashley Greene,2198503,178,20259,10,TRUE,2025,en,FALSE,FALSE,FALSE,0
409486555,409486555,MichelleObama,"Washington, DC","Girl from the South Side and former First Lady. Wife, mother, dog lover. Always hugger-in-chief.",7467659,13,19386,0,TRUE,774,en,FALSE,FALSE,TRUE,0
1492538024,1492538024,KapilSharmaK9,"Mumbai, India",Actor...who loves to make ppl laugh... ..https://t.co/lvWDr6NKFZ,7867058,189,1987,122,TRUE,6639,en,FALSE,FALSE,FALSE,0
87063281,87063281,michaelcrowley,Washington,"Senior foreign affairs correspondent, Politico. Russia is fake news.",33147,1220,1216,3529,TRUE,10893,en,FALSE,FALSE,FALSE,0
902534288,902534288,KananGill,,Writer. Comedian. Desi Kalakaar https://t.co/AKyYZsdoh6 Bookings: rishabh@oml.in Snapchat: kanangill,423831,739,232,2305,TRUE,4703,en,TRUE,FALSE,FALSE,0
101766148,101766148,timarmstrongaol,,Autodidact / Teammate / Building Brands People ‰_•ü / Boston Sports Fanatic,11530,448,282,122,TRUE,546,en,TRUE,FALSE,FALSE,0
5402612,5402612,BBCBreaking,"London, UK","Breaking news alerts and updates from the BBC. For news, features, analysis follow @BBCWorld (international) or @BBCNews (UK). Latest sport news @BBCSport.",30220786,3,126490,0,TRUE,31444,en,FALSE,FALSE,FALSE,0
4681944553,4681944553,Miv4t_,,"Department of History, College Students",32463,0,795,54,FALSE,264,zh-cn,FALSE,FALSE,TRUE,0
148825650,148825650,anagaal,"Campinas, Brasil.",The beast howls in my veins,232,238,3,2721,FALSE,33238,en,FALSE,FALSE,FALSE,0
549795522,549795522,palo_jesse,"Bay Area, Milky Way",I don't give a damn about no damn Drake night,397,684,3,5430,FALSE,5649,en,TRUE,FALSE,FALSE,0
231034206,231034206,jamesafalk,Sydney,Public sector & productivity reform activist. Partisan for freedom and effective policy action. Analyst of political and smart classes. Public fallacy hunter.,73,116,1,12,FALSE,288,en,TRUE,FALSE,FALSE,0
44335525,44335525,HHShkMohd,"Dubai, UAE",Official Tweets by His Highness Sheikh Mohammed bin Rashid Al Maktoum,7614166,62,10958,0,TRUE,4630,en,FALSE,FALSE,FALSE,0
80405070,80405070,jem,From Wales to sunny Los Angeles,"Platinum Recording Artist, Producer, Writer, Director, Art-Lover, Entrepreneur, 24/7 Creative Opportunist. Changing the world one song at a time..!",8217,2927,368,756,TRUE,1396,en,FALSE,FALSE,FALSE,0
314734443,314734443,Leo_Tweets,,All Things Leo - Start your Day off Right #Leo Zodiac #LeoHumor #LeoWisdom and #LeoFacts,489055,741,1221,53,FALSE,17634,en,FALSE,FALSE,FALSE,0
24580902,24580902,leonthomas,L.A. / Brooklyn ,"Grammy award winning Writer, producer, artist and actor. I love all of my #LTTroopers #blessed",1155105,6540,2358,1795,TRUE,14188,en,FALSE,FALSE,FALSE,0
1137408992,1137408992,DSI_Columbia,"500 West 120 St New York, NY ",Training the next generation of data scientists and developing innovative technology to serve society. Founded at @CUSEAS in 2012.,4797,1859,443,1402,FALSE,3571,en,FALSE,FALSE,FALSE,0
36222624,36222624,Molly_Horan,"New York, NY","Associate editor @Refinery29 Formerly @KnowYourMeme, @Mashable, @Buzzfeed. Graduate of The New School's MFA program in writing. Rep'd by @UweStender",1780,820,55,587,FALSE,1827,en,FALSE,FALSE,FALSE,0
27395319,27395319,Andy_Bloch,"Las Vegas, NV",Professional Poker Player,31364,976,1426,99,TRUE,3041,en,FALSE,FALSE,FALSE,0
1917034674,1917034674,alex_jeanmonod,"Vancouver, British Columbia","I am a virtual assistant (mainly for entrepreneurs). Admin, social media and more !",174,347,2,50,FALSE,534,en,TRUE,FALSE,FALSE,0
2493068299,2493068299,arunchaluvadhi,"Gandhinagar, India","traveller,like being introvert,always learner,discovering oneself, fascinate about data",63,103,0,2,FALSE,81,en,FALSE,FALSE,FALSE,0
575270233,575270233,sadB0T,Twitterspace,"Im a learning Bot, I will slowly expand my vocabulary based on tweets I find containing :( (sad faces). A project by Plummer-Fernandez @m_pf. See also @happyB0T",374,3,18,0,FALSE,6426,en,FALSE,FALSE,FALSE,0
23737582,23737582,druidDUDE,Los Angeles,Banana Pudding Expert. Co-Creator of +ONE.,1451736,455,13978,11580,TRUE,15000,en,FALSE,FALSE,FALSE,0
4541496441,4541496441,dibbsiapp,"Eugene, OR","CFO, CPA, Certified Medical Practice Executive",65,248,1,149,FALSE,106,en,TRUE,FALSE,,0
1350259454,1350259454,knowkenny,Worldwide,Comedian. Writer. Been cheering up people since 2010.,416318,567,173,8652,TRUE,4551,en,FALSE,FALSE,FALSE,0
172122925,172122925,leozpf,brasil,,5,11,0,0,FALSE,0,en,TRUE,FALSE,FALSE,0
454625063,"""454625063""","""Siwan_ZEA""","""SEOUL""","""#ZEA #______""",301788,46,2199,0,TRUE,177,"""ko""",TRUE,FALSE,FALSE,0
2442769349,2442769349,LeeRecioy,"England, United Kingdom",Forex trader. Pc/laptop setup builder.Slots in traderoom.Dm for details. Gamer at https://t.co/fwIBjJHC7H,863,743,12,579,FALSE,1090,en-gb,FALSE,FALSE,TRUE,0
107396619,107396619,mahflaibam,"campinas, Brasil",,67,222,0,0,FALSE,105,en,FALSE,FALSE,FALSE,0
14515799,14515799,brianstelter,New York City,"CNN's host of @ReliableSources and senior media correspondent. Formerly @nytimes, @tvnewser and Top of the Morning. Email: bstelter@gmail.com",467278,5278,12007,161887,TRUE,131869,en,FALSE,FALSE,FALSE,0
15076390,15076390,Padmasree,California,"CEO @Niosocial USA. Also love art, photography, Haiku and food :) Passionate about helping women in tech",1617508,326,8249,788,TRUE,17816,en,FALSE,FALSE,FALSE,0
23497233,23497233,Sia,wherever the squirrels are.,i am sia i was born from the bumhole of a unicorn named steve. New single The Greatest out now: https://t.co/bSJ8s4KyWU sia on tour: https://t.co/oBKYzDMZSN,2838072,261,7044,27,TRUE,15473,en,FALSE,FALSE,FALSE,0
1116146132,1116146132,Ziyansha,,,11,86,0,14,FALSE,12,en,TRUE,FALSE,FALSE,0
17503180,17503180,marissamayer,"San Francisco, CA",@ Yahoo!,1696767,350,16478,167,TRUE,1362,en,TRUE,FALSE,FALSE,0
288333760,288333760,MariaSharapova,,https://t.co/NaE11fCnqd,5299213,72,7392,698,TRUE,2725,en,FALSE,FALSE,FALSE,0
121963311,121963311,Phoebus_Ji,Î„__å,Îë_±_Î__ÜóITî‡Üó_´ÁÎ_„ICÎ‡«Â†ÎŸšÜó_‰_ñÎ‡_Î_‰†„Üó_ŠåÎ‡____ÎìÂÎ„__åÜó_ìŠfoÎËƒÎ__Üó_Ÿfo_†Î_ÇÜó‰,3165,4879,31,615,FALSE,25509,en,TRUE,FALSE,FALSE,0
226772129,226772129,paulinhohopp,Brazil,Photographer,314,272,4,2068,FALSE,4439,pt,FALSE,FALSE,FALSE,0
20796447,20796447,SteveAustria,"Beavercreek, Ohio",Former Member of the United States Congress. Represented the 7th Congressional District of Ohio. http://t.co/maWQU2rF,5766,333,565,0,TRUE,358,en,FALSE,FALSE,FALSE,0
82006140,82006140,annie_guerra,laredo tx,,13,47,0,0,FALSE,2,en,FALSE,FALSE,FALSE,0
166345340,166345340,paolitagdiaz,"Ponta Grossa, Paraníç",Argentina morando no Brasil.,136,300,5,95,FALSE,1748,es,FALSE,FALSE,FALSE,0
7861312,7861312,feliciaday,"Los Angeles, CA","Actress, New Media Geek, Author, Gamer, Misanthrope. I like to keep my Tweets real and not waste people's time.",2944752,555,32524,32759,TRUE,30143,en,FALSE,FALSE,TRUE,0
62442994,62442994,AndersFoghR,Copenhagen,Founder and Chairman of Rasmussen Global,259698,150,3311,8,TRUE,2571,en,FALSE,FALSE,FALSE,0
238388617,238388617,mcflyjrmartin,NOLA adjacent ,SC: joshanity IG: mcflyjrmarty,301,285,7,1326,FALSE,3379,en,FALSE,FALSE,FALSE,0
94106782,94106782,delben29,"Easley, SC","I think I'm a good person, trying everyday.",85,254,0,159,FALSE,431,en,FALSE,FALSE,FALSE,0
78453,78453,khoi,"New York, NY","Principal designer at @adobe working on @adobexd and more, blogger @subtraction.",346848,2306,5430,2419,TRUE,16244,en,FALSE,FALSE,FALSE,0
3161044042,3161044042,uncarvedblock64,,,8,170,0,1538,FALSE,14,en,TRUE,FALSE,FALSE,0
34395450,34395450,xhckr,"Bengaluru, India",Co-Founder @yellowmssngr & Botplatform.io. Entrepreneur in making. https://t.co/XPbVSKJAQ3 || https://t.co/g81AEpYMcX. Young Padawan.,482,661,33,570,FALSE,756,en,FALSE,FALSE,TRUE,0
31740510,31740510,Tahj_Mowry,Los Angeles,I ‰ª´ Jesus. // BABY DADDY Weds. @freeformTV 8:30/7:30c // #futurefunk an EP https://t.co/0d62tYRQAk // snap: Tahj_Mowry // 2 Corinthians 4:18 ‰ÛÊ,398626,1141,2199,2348,TRUE,39023,en,FALSE,FALSE,TRUE,0
15762276,15762276,scott_bot,carnegie mellon university,"historian of science, juggler, digital humanist, information scientist, OA advocate. irregular blogger. all views in tweets are somebody else's, I swear.",3221,868,273,26430,FALSE,17725,en,FALSE,FALSE,FALSE,0
885239581,885239581,vedang_singh,new delhi,meh,165,993,2,82,FALSE,131,en,TRUE,FALSE,TRUE,0
206394558,206394558,JoolianGarcia,,,324,340,4,1051,FALSE,273,en,FALSE,FALSE,FALSE,0
21035409,21035409,michaelianblack,The wilds of Connecticut ,Nine years in the NFL. Two rings.,2072685,636,19799,12477,TRUE,65353,en,FALSE,FALSE,FALSE,0
66511103,66511103,tatatessari,,Paz filhos da puta.,506,257,4,1863,FALSE,34250,en,FALSE,FALSE,FALSE,0
20221159,20221159,jeremypiven,"Hollywood, CA",Catch Up on Mr. Selfridge on Amazon Prime,2676782,224,15949,645,TRUE,4278,en,FALSE,FALSE,FALSE,0
35503367,35503367,ionekr,nowhere,Computing fan.,994,4663,31,16205,FALSE,6836,es,FALSE,FALSE,FALSE,0
52534584,52534584,YO_RANDYJACKSON,,"American bassist, singer, record producer, music manager, and former A&R executive. He is best known as a judge on American Idol and Executive Producer.",590265,440,4305,451,TRUE,3698,en,FALSE,FALSE,FALSE,0
240492339,240492339,Gustfernandes__,,,32,79,0,0,FALSE,493,en,FALSE,FALSE,FALSE,0
309277320,309277320,Juicy_JessieG,"Brooklyn, NY",,507,1655,10,2835,FALSE,3053,en,FALSE,FALSE,TRUE,0
198001905,198001905,GelaFridman,New York,be comfortable while being uncomfortable. mother. wife. technology @hugeinc,369,783,19,161,FALSE,875,en,TRUE,FALSE,FALSE,0
18036441,18036441,Stanford,"Stanford, CA",Stanford is one of the world's leading research and teaching institutions. Official Twitter feed by University Communications.,493450,509,6483,51,TRUE,15252,en,FALSE,FALSE,FALSE,0
21733814,21733814,frillneck,On Tour,From The Backstreet Boys,45736,1,1739,1,FALSE,18,en,TRUE,FALSE,FALSE,0
2798616144,"""2798616144""","""linadbg""","""Maryland""","""Relationships are made of talk - and talk is for girls and women.""",29606,28121,343,15310,FALSE,741849,"""en""",TRUE,FALSE,FALSE,0
417363543,417363543,Shawndafut,,Relationships and the Law of Attraction. Click Here:,259,991,0,0,FALSE,0,en,TRUE,FALSE,FALSE,0
21119984,21119984,meadowgroove,Dublin,"Barrister, wannabe interior designer, general messer. I get panicky when running low on mayonnaise.",947,1587,34,5482,FALSE,23747,en,TRUE,FALSE,FALSE,0
24908960,24908960,FreeSol,In a world of my own,Contact/booking: contactfreesol@gmail.com,28474,970,275,18,TRUE,9767,en,FALSE,FALSE,FALSE,0
236236336,236236336,rbvaughan,"0,0,1",Not right wing... Just Right. #freedom #capitalism #objectivism https://t.co/Iq5MEjcBnU,521,473,19,78,FALSE,2377,en,FALSE,FALSE,FALSE,0
114295199,114295199,julibrant,,"Se eu fosse um animal, seria uma cigarra",91,78,1,261,FALSE,742,pt,FALSE,FALSE,FALSE,0
37687523,37687523,cory_arcangel,,nu merch: https://t.co/40NCLREgSv,21552,661,473,8249,FALSE,4166,en,FALSE,FALSE,FALSE,0
159354944,159354944,DeathToCambria,monachopsis,I am a walking conundrum. I'm also a mom and do mom stuff.,323,983,2,1900,FALSE,4537,en,FALSE,FALSE,TRUE,0
7.86E+17,7.86E+17,bradcdata,"Penrith, Australia",Data-driven problem solving #healthinformatics #pathologyinformatics #datawrangler #rstats #datascience #decisionsupport #utilisation,24,188,4,52,FALSE,139,en,TRUE,FALSE,TRUE,0
2795845802,2795845802,rabovitz,here on earth,"This is me - friend of people, animals, and robots. Founder and CEO of Magic Leap.",11443,227,293,1128,FALSE,794,en,TRUE,FALSE,FALSE,0
115414150,115414150,whamsy,"Brooklyn, NY","A movie, food and book addict, I pray everyday for the long life of George R.R Martin.",73,265,2,43,FALSE,237,en,FALSE,FALSE,FALSE,0
3320096611,3320096611,kvlebcobb,,,45,126,0,1024,FALSE,85,en,TRUE,FALSE,,0
574602943,574602943,happyB0T,Twitterspace,I'm a learning Bot that will slowly expand my vocabulary based on tweets I find containing :) (happy faces). A project by Plummer-Fernandez. See also @sadB0T,240,2,13,0,FALSE,3622,en,FALSE,FALSE,FALSE,0
17919972,17919972,taylorswift13,,Born in 1989.,83720371,244,122731,2103,TRUE,4161,en,FALSE,FALSE,FALSE,0
50975884,50975884,namie98,,Meow! Lets chat with me. (my login same in tw) -  https://t.co/r6C9nuWBbb,32,1589,0,0,FALSE,2,en,TRUE,FALSE,FALSE,0
57195124,57195124,CinemaPaulinia,PAULINIA,Fique por dentro de tudo o que acontece no Polo Cultural e Cinematogríçfico de Paulí_nia.,9548,4779,185,29,FALSE,1931,pt,FALSE,FALSE,FALSE,0
43949484,43949484,jettheband,,,7973,6,450,1,TRUE,702,en,FALSE,FALSE,FALSE,0
435042800,435042800,ethansure,Shanghai,web developer,39,174,2,7,FALSE,33,zh-cn,FALSE,FALSE,FALSE,0
215476014,215476014,austinGMAT,"Austin, Texas","Exceptional GMAT classes and MBA admissions coaching in Austin, TX.",1145,1005,110,1614,FALSE,6848,en,FALSE,FALSE,FALSE,0
2566206826,2566206826,_whoisjohn,Brasil,,253,168,2,9844,FALSE,12884,en,FALSE,FALSE,FALSE,0
4348237453,4348237453,Matt_LeBlanc,,Hey there. It's me.,290004,101,613,207,TRUE,392,en,TRUE,FALSE,FALSE,0
19616327,19616327,MaryBonoUSA,"Washington, DC","Doing it all backwards & in high heels. Married to @Astro_Oz Grammy to 2. Golfer, skier. Former Member of Congress. Find me @FaegreBD fighting the good fight.",13393,994,735,4163,TRUE,6454,en,FALSE,FALSE,TRUE,0
14401698,14401698,genesimmons,,Instagram: @GeneSimmons,809524,185,7290,250,TRUE,22610,en,FALSE,FALSE,FALSE,0
